tweet_id,tweet_text,sector,sentiment_score,neg_pos
1574016183803805697,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #NanaAddo #AkufoAddo #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/LheaY2D8gq,education,,
1574016068959576067,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #NanaAddo #AkufoAddo #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/90oUCzkLMA,education,,
1574004181639258113,@KafuiDey The level of education in Ghana is soo bad thats why we suffering,education,,
1573984356158275585,"Organizers of the Global Citizen Festival Concert, Please I know that Ghana has had its turn , but please bring it back next year ,We promise to lead the campaign for girls education, ending poverty and climate change in the  sub region @GlblCtzn 
#GlobalCitizenFestival2022",education,,
1573962940457394181,@YayraKoku That’s why everyone needs at least SHS education in Ghana. How will this farmer understand that his cocoa has long term and sustainable income than one off illegal gold mining which is destruction to the environment,education,,
1573959086009352192,"Powerful words from Ghana's Education Minister! Critical thinking, innovation, creativity &amp; collaboration should be at the forefront of our education system here in Nigeria. Outdated academic biased curriculums will not prepare our children for the world that they growing up in. https://t.co/m36mbRD1e3",education,,
1573912740892114944,"The Ghana Education Service with support from @TTELGhana organized a three- day Professional Learning Communities for all Head Teachers, Curriculum Leads and School Improvement Support Officers in the Lambussie District. Over 166 Lead Mentors across the 6 circuits  were trained. https://t.co/2D39Ibe1Yi",education,,
1573855761284857857,King 1 and half year boy who can mention all the capital city of the 16 regions in Ghana #BBNaija #worldcelebrityblogger #globalcitizensfestival #Sarkodie #Ronaldo #education #Usher #king #owura #Ministryofeducation https://t.co/IEe8d304o4,education,,
1573821924978868224,"The Global Citizen Festival being held this year  2022 in Ghana, tonight at the Black Star Square in Accra. Theme focus race is the Girl Power Education! Catch it Live… @GHOneTV and be entertained, educated a Proud African! @TDzineku  @kodwoboateng https://t.co/dCo00N1SWE",education,,
1573821362011078656,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #accrafloods #housingmarket #Accra https://t.co/90oUCzkLMA,education,,
1573820672857579520,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/hQYToRO013,education,,
1573820579282653184,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/hewSC87bow,education,,
1573820509090992136,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/LheaY2D8gq,education,,
1573820399443447808,Homelessness &amp; Poverty in Ghana: #Ghana #news #Homeless #homelessness #Poverty #Inflation #GhanaBloggersSummit #GhanaBrazil #CORRUPTION #Africa #income #education #HousingCrisis #housingmarket #Accra https://t.co/90oUCzkLMA,education,,
1573798893309071370,"STORMZY LIVE IN GHANA 🇬🇭  GLOBAL INITIATIVE FOR KIDS AS WELL WOW KIDS EDUCATION
Watch AmazonMusic with me on Twitch! https://t.co/KQ16P6016d",education,,
1573778474489286657,"@MichaelAdegbayo @ASUU_NIG_ In Ghana, they set aside 39% of their annual budget on EDUCATION. Meaning they rate second to the best university in Africa. 
In Canada, 30% also  for Educational sector. 
Tell me how many Ghanians or canadians ever migrated to study here in Nigeria",education,,
1573769667986030594,@StatsGH The education system in Ghana teaches us to pass exams not to solve problems,education,,
1573765814980853761,https://t.co/xQELDWhz7E,education,,
1573759330893062146,Speaker of @parliament_gh quits Ghana Bar Association; pushes for reforms in legal education https://t.co/ptIGRikuFM,education,,
1573751621103894537,Can the Ghana Education Service/ Ministry of Education introduce sign language in our basic and junior high schools to close communication barrier with the deaf community?,education,,
1573748312456499203,"WE ARE HIRING!!!!! At Soronko Academy, we believe in using technology to drive human potential. 

Join our team in advancing education and social change throughout Ghana and beyond. 
Help us bridge the gender gap in technology.
 
https://t.co/wfTYtQyZoY https://t.co/LitL3fISNY",education,,
1573747320939847683,"WE ARE HIRING!!!!! At Soronko Academy, we believe in using technology to drive human potential. 

Join our team in advancing education and social change throughout Ghana and beyond. 
Help us bridge the gender gap in technology.
 
https://t.co/wfTYtQyZoY https://t.co/Cgaj73vE9v",education,,
1573747265595908102,"@jacques_23a @Gek_You_Me @Julius47971664 @tv3_ghana Be nice when correcting people because you’ve no knowledge of their struggles in life. Some couldn’t afford education, some had to stop &amp; help feed a family, some fell sick, others have their own disabilities. My mother learned English using Ewe &amp; English bible. She’s still not…",education,,
1573747038738698245,"WE ARE HIRING!!!!! At Soronko Academy, we believe in using technology to drive human potential. 

Join our team in advancing education and social change throughout Ghana and beyond. 
Help us bridge the gender gap in technology.
 
https://t.co/3Gogeig0F9 https://t.co/yk8UhhnETp",education,,
1573746893628313603,"WE ARE HIRING!!!!! At Soronko Academy, we believe in using technology to drive human potential. 

Join our team in advancing education and social change throughout Ghana and beyond. 
Help us bridge the gender gap in technology.
 
https://t.co/m4jIfQlFwM https://t.co/cwgKW3QflL",education,,
1573740353156440064,"Good things are happening in University of Health and Allied Sciences (UHAS), Ho. 
For  best Medical Education in Ghana, send your ward to UHAS.
The school boasts some of the brainiac young lecturers you can think of. They have some foreign lecturers in there. 
@UHASAlumniGh",education,,
1573740254443495427,"@bondzii @AfricaFactsZone There is no area in human existence Ghana is challenging nigeria.
ENUGU STATE beat Ghana hands down.
 football
Music
Education
Politics
IQ
Anything.",education,,
1573740119227498498,"WE ARE HIRING!!!!! At Soronko Academy, we believe in using technology to drive human potential. 

Join our team in advancing education and social change throughout Ghana and beyond. 
Help us bridge the gender gap in technology.
 
https://t.co/TQ91CyoDom https://t.co/4o5KFMQ1HS",education,,
1573738327588720643,"@MichaelAdegbayo @ASUU_NIG_ Bro judge your nonsense submissions with others comments before you come prove otherwise on here.. In Ghana if you dare make such comment, you gonna spend 7years in jail.. In Canada, you may be sentenced to life imprisonment.. You think university education is a joke to you huh!",education,,
1573729112732073987,"As part of the @WorldBankAfrica  Recruitment Drive 2022, we are hiring the following roles in #Accra, #Ghana:
#PrivateSector Specialist
#Transport Specialist
Senior #Education Specialist
https://t.co/3OUNUfHFEi https://t.co/1JJZOW6dVS https://t.co/iXs49j5p5n",education,,
1573726745597018112,"As part of the  The World Bank Recruitment Drive for Africa 2022, we are hiring the following roles in Accra, Ghana:
Private Sector Specialist
Transport Specialist
Senior Education Specialist
#hiring #education #africa #transport #PrivateSector #Accra #Gh…https://t.co/3OUNUfHFEi",education,,
1573703998993055746,"Super excited to share our long-term vision with @FitResort  to lift African communities up through business and financial education and support.

Read more on @MENAFN : https://t.co/AF6NeV4ToU

🙏🏿 Support us: https://t.co/o3hPV9XuVw

#financialliteracy #fitresortfoundation https://t.co/SXfJAZlAvQ",education,,
1573684106357100545,"Domestic financing is the most significant &amp; sustainable source to #FundEducation.

We welcome President @NAkufoAddo of Ghana as champion for domestic education financing, helping GPE partner countries in #TransformingEducation through improved resource … https://t.co/crTnCjfHD8",education,,
1573676532396179461,"The Government of Ghana it knowledge on how the internet works

In that and of so They Government of Ghana would have known the benefits of Facebook in Education",education,,
1573674234009817088,"Domestic financing is the most significant &amp; sustainable source to #FundEducation.

We welcome President @NAkufoAddo of Ghana as champion for domestic education financing, helping GPE partner countries in #TransformingEducation through improved resource allocation to education. https://t.co/81WQxlhobQ",education,,
1573669565007110146,"@odogwusArmy @kodimeh @CrissWaddle @gyaigyimii Besides I'm tired of hearing music this music that. what strides is your sorry ass shithole of a village doing in education, security etc. You know, the important stuff.. I completed uni in 4 years in Ghana. It takes 10 years for a come bachelors in your country? Wasted energy😹",education,,
1573637797956796416,"@Parkerdgad stupid clown 🤡 what our captain Ayew earns in a year is your biggest musician entire networth , what our assistant captain Partey earns a year can take your entire country out of strike so you guys won’t run to Ghana and other places for better education you stupid clown .. https://t.co/hfONbXi2OE",education,,
1573620604909113344,"@governorebeck @sonofjacob98 @FrankKhalidUK Text back? You mean message back? Didnt realize we were talking about english lessons here, wasnt it meant to be a football topic? Ahh wait ur level of thinking is of a 12 year old. Completley forgot. Then again im sure level of education in ghana not so high ?",education,,
1573605371553398784,"situation he faced in Ghana, unable to make payment with his card at a seemingly prestigious hotel and at another time when paying his taxi fare in Rwanda.

Like true entreprenuers do, he consolidated his resolve in applying his experience and education, built a formidable team",education,,
1573596043022827520,"@King__Eben There is no honesty in Ghana. It appears as a people we have a problem. We are dishonest and it reflects in everything we do. Politics, Churches, Football, Education, just name it, everywhere we are just dishonest. This is why we are where we are. Twia Kai.",education,,
1573594432485707776,"@Blaqqkoffi There is no honesty in Ghana. It appears as a people we have a problem. We are dishonest and it reflects in everything we do. Politics, Churches, Football, Education, just name it, everywhere we are just dishonest. This is why we are where we are. Twia Kai.",education,,
1573590316841684992,😆😆😆😆now the kids don't believe in Ghana education again.... Eiiii we all will go into farming 🧺 eduane y3 sense brofo kasa @MaameAmaAdoma @gyaigyimii @utvghana @AbenaPerfecty https://t.co/FPg0KovFQh,education,,
1573583379840237568,"We still have another fees to pay ei, final year be really expensive in Ghana education",education,,
1573575670390833152,"Everything is protocol in Ghana. Even b4 ur dad sow seed in ur mum, you need to bribe ur dad to be the chosen semen. Education, politics, jobs, and marriages. Look at our football yesterday, if not for who you know, why will Afena, Ayew bros and Baba be called. So much dishonesty",education,,
1573572321276739585,"“Education is the most powerful weapon which you can use to change the world.”
-Nelson Mandela
Another great milestone! making impact in Africa. Thank you @ShannonAlter for agreeing to come to Ghana and to IREM Staff Leah Misbin and Rose Boras, for the ha…https://t.co/XitRJYBhNg",education,,
1573565362448351232,"@LIMPOPO_SAN 😂😂😂 bro Ghana rank as one of the top 10 best African football team in sports, we have the best good education system in Africa , we are hard working, infact all west African countries are hard working we are not as weak as you guys , we have the best films and music industry",education,,
1573480477876428802,"I listened to the Ghana Education Minister speech &amp; I couldn’t stop laughing.. Students should challenge their lecturers, in this Ghana😂. Even grad students are treated like babies..",education,,
1573451710797959196,"There is no honesty in Ghana. It appears as a people we have a problem. We are dishonest and it reflects in everything we do. Politics, Churches, Football, Education, just name it, everywhere we are just dishonest. This is why we are where we are. Twia Kai.",education,,
1573449397928710148,Church leaders undergo security education in Accra https://t.co/XrUzvai5dc via @Faith News Ghana,education,,
1573446432962629633,@Opresii There’s free education in Ghana,education,,
1573441243278868482,"What exactly are we good at in Ghana? Sports is terrible, education is terrible, entertainment terrible, governance terrible, oh my bad we pray better 🍻.",education,,
1573434805437734912,"@iam_realSouza1 @FrankDoe101 U didn’t see Ghana Education Trust (GET) Fund import?? 
I don’t even knw if there were textbooks in the car 🤦‍♂️",education,,
1573392532469612549,"Two teacher unions, Ghana National Association of Teachers and NAGRAT have asked teachers in troubled Bawku to flee the conflict area for their safety.

The two unions have asked the security agencies to tighten efforts in restoring peace or risk not having education.

#3NewsGH",education,,
1573372819517612033,"Dr. Arhin recently represented FSU at the Education USA College Fair in Ghana!

FSU's $2500/semester out of state tuition makes FSU a fantastic value for international students looking to continue their education in the United States! https://t.co/sR8iYLVvTd",education,,
1573358374967775233,"20% luxury tax violates human right principles such as the right to be free from discrimination, to health, to education, to work, and to dignity. 
https://t.co/y227FzsBxp
#AfricaYouthPartnership #EndPeriodPoverty #AYP2022 https://t.co/QrSuqN2XbX",education,,
1573356642242072576,".@ghanafaofficial &amp; the Ghana Education Service has launched the #Football4Girls project aimed at giving girls the opportunity to develop and learn football skills. The program will run as an extra curricular activity in various schools in the country

📰: https://t.co/dwHzYhFro6 https://t.co/hufC1Vs2z8",education,,
1573348769671823360,Let us join hands in the #girlchild #empowerment to further in the various #stem in our #education system.#viral #highschool #trending #september  #globalcitizenfestival #rotaryinternational #rotaractghana #rotaract9102 #takeaction #Ghana  #Accra @GlblCtzn  @GlblCtznAfrica https://t.co/ROczev8EIm,education,,
1573348625408991238,@JoyNewsOnTV That's the education Nana Addo and Bawumia is giving to us here in Ghana,education,,
1573345447640457217,"⁦@CalCommColleges⁩ CEOs representing in Ghana. This experience has truly changed the way we think about unity, Ubuntu &amp; education. We learned lessons from our Mother Queens this morning. #powerful #intergenerational https://t.co/Hr3TaMSQvT",education,,
1573341463177560065,Teacher training in Ghana - does it count? Multi-Site Teacher Education Research Project (MUSTER) Country Report One. - https://t.co/bg1erscrWd https://t.co/mvlZpTyvE9,education,,
1573340333051711488,This Sunday’s CDJ is for @JoshYaro’s @TheJoshYaroFndn. In addition to donations &amp; sticker sales we have a couple great raffle (#Schlaffle) prizes from @goldenhoosier &amp; @soccermaster. All proceeds go to Josh’s charity benefiting education in Ghana. https://t.co/zX8XeZTFuq,education,,
1573332285054918657,Ghana law education is in shambles.I dare say the country cast,education,,
1573326313171083265,@tv3_ghana The mess this man and his ministry has created in the education sector from upgrading/promotions delays  for several years and non availability of text books for basic schools for over three years and still counting.,education,,
1573316973324570626,"BREAKING: @GhanaGHEI requires a Health Program Coordinator in Ghana. Interested persons may apply for free.
#education #health #people #bb24
#UkraineRussiaWar
#workplace #Ghana #westafrica #Obidient #instagramdown #BREAKING #NEW #NokiaClassicsCalling #KingCharlesIII #Queen https://t.co/lNA8hXsrSx",education,,
1573315683517095937,@Sapashini4 education on teenage pregnancy on senior high school in North East Region of Ghana 🇬🇭 https://t.co/sgQio9qSX2,education,,
1573307955964833792,"Open Education is a sure way to bridge the Education Poverty in Ghana.
#OER #Open #EdTech #OpenEducation.",education,,
1573295475519782913,"@haywoods_group @thePOE_T @emefaapawu1 @yoadutwum These and many more, including the infamous sacking of @TeacherKwadwo are public knowledge in Ghana. A few more Google searches on the sacking of teachers who complain about the deplorable state of Ghana's education would also be helpful. https://t.co/5OcgQtjcu4",education,,
1573281917780230145,@JoyNewsOnTV Is he not in charge of education in Ghana? These pl have mastered the art of flowery quotes! Remember we  don't kno how to bring life! But kno how to bring back the economy!!!,education,,
1573281187778695168,"@hey_why41 @zerubb2001 @OpeyemummyofGod @OlabisiAdeleye1 @MizCazorla1 Yes we all need to be sincere. 
If we are being sincere, we can't be paying less than $100 as tuition fees (in Nigeria) and be expecting the same quality of education obtainable in Ghana, Canada, etc where we pay in thousands of dollars.",education,,
1573275302108839936,"#OpenLabs Ghana has been a leader in Information Communication Technology (ICT) Education. Working with them has/is equipping me with the necessary and required knowledge when it comes to ICT. This Saturday, will be one of avenues to impact and educate Farmers and Agriculturalist https://t.co/akNt5Nt4lF",education,,
1573269792043446274,"#WatchThis: ""We have tamed the Children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum criticises the educational system in Ghana and Africa as a whole. https://t.co/U7xe4sAXlb",education,,
1573266199521398784,"Management Accountant at Coca Cola 

Experience &amp; Education
•First degree in accounting from a recognized university plus a full professional accountancy qualification such as CIMA, CA (Ghana) or ACCA. 
•Minimum of three years relevant experience from a similar position.",education,,
1573257217159172097,"Today i woke up and i remembered, i spent some years learning about lumbering in British colombia, sijui cocoa growing in Ghana, some other fishing oba where. 
All these so called education experts, why do they allow us to continue reading these things in school?",education,,
1573247633388445696,"To build a strong nation, we need to nurture responsible adults by investing in children. 

Every young person deserves good quality basic education with at least, one hot meal🍲 at school.
#TransformingEducation  #Ghana 

@UNinGhana @WFP @AmeyawDebrah https://t.co/2lcVboLVqp",education,,
1573247419629846530,"@tv3_ghana He is without a doubt the worst education minister Ghana has ever had just like his boss Nana Addo.

The current education system is the worst and poorest ever seen in the history of the country.

He should shut up",education,,
1573243846322163712,"Changing polytechnics into technical universities is the best thing to have have happened to graduands as they don't have to waste money, time to do top-up degrees at universities if they want to further their education in Ghana.",education,,
1573241975180075008,@kallme_koomson Then dey do some discussion on Education in Ghana I wan phone in tell them make them stick to entertainment that one sef,education,,
1573238445044023296,"""We have tamed the children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum speaking on the education system in Ghana and Africa. https://t.co/WGxiGP4Pbe",education,,
1573227466625323009,"IEC AND THE REGULATION OF LEGAL EDUCATION IN GHANA: IS THERE NO COMMON SENSE? 

A paper I will not write.",education,,
1573225725381038083,"@GHOneTV We need a total educational reform in Ghana. The workforce industry the Ghana education system is feeding is full and there is overflowing which is leading to unemployment. 

Change the format of project or thesis structure etc…",education,,
1573223789009293312,"Ghana’s Education Minister Dr Yaw Adutwum in a speech at the 77th UN General Assembly on Transforming education said students have been tamed to memorize what they’re taught and pass exams.

Do you agree and Why? #GHOneNews https://t.co/LYZB1ncmx9",education,,
1573223378911100928,@elonmusk Please @elonmusk we need Starlink here in ghana. We need it for our education system.,education,,
1573219034698489858,is there anyone in this Ghana who sounds more 'chew and pour' than the education minister?,education,,
1573217225859043328,"@theghana_report If African universities do not produce critical thinkers, you are now the Minister of Education in Ghana, kindly change the face of education in Ghana so other African can learn from you.",education,,
1573207750913527809,RT @WAdventist: Ghana’s Minister of Education meets with #Adventist leaders in Accra. #WAD #Wadventist #ANN #Education #Ghana https://t.co/UQwSWZv5aA,education,,
1573204446741405697,Ghana’s Minister of Education meets with #Adventist leaders in Accra. #WAD #Wadventist #ANN #Education #Ghana https://t.co/5IscfT5CtE,education,,
1573202184199897090,@tv3_ghana why is he telling us we have known this for a long time so if he is truly the minister of Education he should change it and stop telling us the problems in our education system..,education,,
1573196003746127872,"@BigSlothOne Agreed. Proximity to wealthy economies helps, but there’s also a case that if no-one is a manufacturing centre around you, someone has the opportunity to become that first centre in the region (Ghana, Lagos if they get electricity or perhaps Cote D’Ivoire if they up education)",education,,
1573191471355908097,"First time buying a land in Ghana? Interested as a non Ghanaian to buy and own a land/s in Ghana? Call and speak to Jacita Constructions Limited on land education to avoid any future land litigation. 
+233 597042541",education,,
1573154530103099393,@KobbyKyei_ This is sadly true . The main difference in education from Ghana and the west is the application ( critical thinking ),education,,
1573133450655195136,"This is laudable but what happens when it comes to implementation?

What happens after here ?

He is the minister in charge of Education in Ghana at the moment so it's on him to do the needful to correct things. https://t.co/6oSDQGQGpS",education,,
1573100547955363840,@TheKennethDarko Very brilliant and this must be the new discussion as often we chew pour pass and forget. The education system in Ghana teaches the child to compete right from onset so we always turn competition into conflict instead of collaboration and learning from each other to innovate.,education,,
1573100386785038337,I think free education should only be for polytechnics in Ghana.,education,,
1573098894862520320,Honored to be part of a historical Summit in Ghana with members of the Board of Governors @CalCommColleges the largest system of higher education in the nation and tap into our roots in order to better serve our African American Students! https://t.co/5csDMAvDT8,education,,
1573083254164688896,"@kkorang @NAkufoAddo @UN Same person who being a teacher in Ghana you can’t be wealthy, is talking about education and you are believing him. Sometimes I wonder if the UNGA knows what is going on at the background of the African Leaders they invite to talk during General Assembly meetings🤦🏽‍♂️",education,,
1573076750015365126,@tv3_ghana @alfred_3fm Those we think they are giving us quality education 90 percent of their kids don't skuul here so imagine. Taking our heads for granted in education,education,,
1573072190983004160,@tv3_ghana The same way people in the Education Office try to intimidate teachers through threatening,education,,
1573063190103330816,@tv3_ghana Teachers are not bn paid well to provide proper Tlms to facilitate learning..basic schools in this country lack science n ict labs ..so how does he expect the Ghanaian education to be advanced,education,,
1573061926577479694,"@tv3_ghana For God’s sake he is the education of education fr crying out loud ,wat has he do abt this since he came in power..",education,,
1573055911542898688,"Join us to improve girl-child education in Ghana through the hive ecosystem.

https://t.co/dzHna3Q9Np",education,,
1573055530423173124,"@Troy333891275 @owusu_cecilia @TheKennethDarko … should I go on? Cos there’s more, if u need details u can dm me. And now that we are at this, pls name one education policy that had been instituted in ghana since 2000.",education,,
1573043939845840900,"RT @GLabNetwork: Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/flWHHoMYOj",education,,
1573043101207257088,"I see people are focusing on her accent. 

Min for Education spoke about how our system has tamed our children. Her assertiveness is a product of the exposure she’s getting but In Ghana, we like our kids timid. https://t.co/FzYz7hPUUA",education,,
1573040684210466816,"@Drippy_Brown India 🇮🇳 is not Ghana,Indians are living in Dubai and taking education serious here,
All the big companies are headed by Indian CEO's infact the last a friend went for interview it was an Indian in the sit...
Bro check how many Indian are in UAE 🇦🇪 now..",education,,
1573025626587811840,"Ghana and Africa in general must desist from producing children who obey without questioning and rather prioritise training of assertive individuals; that's according to Education Minister, Yaw Osei Adutwum.

#3NewsGH",education,,
1573013250719223808,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children.

Tune in tonight on #News360 for more.

#3NewsGH https://t.co/4Of1p7l9sR",education,,
1573012309840101378,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children. Tune in tonight on #News360 via @tv3_ghana and https://t.co/0F6LNLJUpL for more.

#3NewsGH https://t.co/iq3cutSATF",education,,
1573007134995914752,"RT GLabNetwork Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/sFAa60CyoB",education,,
1573004225373769733,"Been watching the Education Minister's speech and I can't stop but think.

When will we stop answering questions that have no significance to our career path?

You're only a shark in Ghana if you can reproduce what's in a textbook. So pardon us sir.",education,,
1573003591115317249,@dr_adutwum Hon. Permit me to congratulate for your clear articulation of the type of education Ghana needs. This is the first time I believe we have in place a leader of the sector who has a clear understanding of the right vision. Even more important is implementation.,education,,
1572998478418132995,"#NEWS / Professor Peter Twumasi, the Director General of the National Sports Authority (NSA), has announced plans to introduce incentives to promote education in the Ahafo Ano Southwest District of the Ashanti Region.

https://t.co/eXJnqzzEXk",education,,
1572995814430998530,@TheKennethDarko Yes we need a change in all aspects of our education. Sir also think about how teachers are treated. A teacher in Ghana cannot become a millionaire,education,,
1572994514125524998,"Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/xIboeoHeLC",education,,
1572990160370892800,No other countries in the world with the exception of #Ghana in courage’s people to leave their home land. No other one ☝🏽 #disgrace #digusting #GhanaMedia #media #hopeless #education https://t.co/0Kb5DjVE5s,education,,
1572988895876235265,"It's not impossible but it's highly improbable for anyone to follow his dreams in Ghana . The system will sit you down and you'll divert . Sad! I wanted to be a lawyer but the education system humbled me ... All in all , I'm now teaching and hope to be a lecturer some day!",education,,
1572983537380331522,"Which curriculum in Ghanaian schools teaches kids to be timid? The minister of Education is confusing cultural practice with curriculum and it's dangerous 
Also how many people have been transferred as punishment for speaking against ills in education sector and Ghana in general?",education,,
1572968089616109569,"@ndeme_sung This man is doing well to revolutionarise education in Ghana.
His speech alone shows he is in touch with reality &amp; seeks to make a change.
I don't know if you watched the video well.
These are a few of his inputs in bridging the gap between theory &amp; practicals &amp; build confidence. https://t.co/TAzL5X9c5p",education,,
1572967404975570950,"@I_Am_Winter Our education system is trash, you said. Yet you believe other advanced countries will be intrested in our trash graduates. Our education system needs improvement, yes. But it's no where near trash. Did you school in Ghana?",education,,
