tweet_id,tweet_text,sector,sentiment_score,neg_pos
1573316973324570626,"BREAKING: @GhanaGHEI requires a Health Program Coordinator in Ghana. Interested persons may apply for free.
#education #health #people #bb24
#UkraineRussiaWar
#workplace #Ghana #westafrica #Obidient #instagramdown #BREAKING #NEW #NokiaClassicsCalling #KingCharlesIII #Queen https://t.co/lNA8hXsrSx",education,,
1573315683517095937,@Sapashini4 education on teenage pregnancy on senior high school in North East Region of Ghana 🇬🇭 https://t.co/sgQio9qSX2,education,,
1573307955964833792,"Open Education is a sure way to bridge the Education Poverty in Ghana.
#OER #Open #EdTech #OpenEducation.",education,,
1573295475519782913,"@haywoods_group @thePOE_T @emefaapawu1 @yoadutwum These and many more, including the infamous sacking of @TeacherKwadwo are public knowledge in Ghana. A few more Google searches on the sacking of teachers who complain about the deplorable state of Ghana's education would also be helpful. https://t.co/5OcgQtjcu4",education,,
1573281917780230145,@JoyNewsOnTV Is he not in charge of education in Ghana? These pl have mastered the art of flowery quotes! Remember we  don't kno how to bring life! But kno how to bring back the economy!!!,education,,
1573281187778695168,"@hey_why41 @zerubb2001 @OpeyemummyofGod @OlabisiAdeleye1 @MizCazorla1 Yes we all need to be sincere. 
If we are being sincere, we can't be paying less than $100 as tuition fees (in Nigeria) and be expecting the same quality of education obtainable in Ghana, Canada, etc where we pay in thousands of dollars.",education,,
1573275302108839936,"#OpenLabs Ghana has been a leader in Information Communication Technology (ICT) Education. Working with them has/is equipping me with the necessary and required knowledge when it comes to ICT. This Saturday, will be one of avenues to impact and educate Farmers and Agriculturalist https://t.co/akNt5Nt4lF",education,,
1573269792043446274,"#WatchThis: ""We have tamed the Children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum criticises the educational system in Ghana and Africa as a whole. https://t.co/U7xe4sAXlb",education,,
1573266199521398784,"Management Accountant at Coca Cola 

Experience &amp; Education
•First degree in accounting from a recognized university plus a full professional accountancy qualification such as CIMA, CA (Ghana) or ACCA. 
•Minimum of three years relevant experience from a similar position.",education,,
1573257217159172097,"Today i woke up and i remembered, i spent some years learning about lumbering in British colombia, sijui cocoa growing in Ghana, some other fishing oba where. 
All these so called education experts, why do they allow us to continue reading these things in school?",education,,
1573247633388445696,"To build a strong nation, we need to nurture responsible adults by investing in children. 

Every young person deserves good quality basic education with at least, one hot meal🍲 at school.
#TransformingEducation  #Ghana 

@UNinGhana @WFP @AmeyawDebrah https://t.co/2lcVboLVqp",education,,
1573247419629846530,"@tv3_ghana He is without a doubt the worst education minister Ghana has ever had just like his boss Nana Addo.

The current education system is the worst and poorest ever seen in the history of the country.

He should shut up",education,,
1573243846322163712,"Changing polytechnics into technical universities is the best thing to have have happened to graduands as they don't have to waste money, time to do top-up degrees at universities if they want to further their education in Ghana.",education,,
1573241975180075008,@kallme_koomson Then dey do some discussion on Education in Ghana I wan phone in tell them make them stick to entertainment that one sef,education,,
1573238445044023296,"""We have tamed the children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum speaking on the education system in Ghana and Africa. https://t.co/WGxiGP4Pbe",education,,
1573227466625323009,"IEC AND THE REGULATION OF LEGAL EDUCATION IN GHANA: IS THERE NO COMMON SENSE? 

A paper I will not write.",education,,
1573225725381038083,"@GHOneTV We need a total educational reform in Ghana. The workforce industry the Ghana education system is feeding is full and there is overflowing which is leading to unemployment. 

Change the format of project or thesis structure etc…",education,,
1573223789009293312,"Ghana’s Education Minister Dr Yaw Adutwum in a speech at the 77th UN General Assembly on Transforming education said students have been tamed to memorize what they’re taught and pass exams.

Do you agree and Why? #GHOneNews https://t.co/LYZB1ncmx9",education,,
1573223378911100928,@elonmusk Please @elonmusk we need Starlink here in ghana. We need it for our education system.,education,,
1573219034698489858,is there anyone in this Ghana who sounds more 'chew and pour' than the education minister?,education,,
1573217225859043328,"@theghana_report If African universities do not produce critical thinkers, you are now the Minister of Education in Ghana, kindly change the face of education in Ghana so other African can learn from you.",education,,
1573207750913527809,RT @WAdventist: Ghana’s Minister of Education meets with #Adventist leaders in Accra. #WAD #Wadventist #ANN #Education #Ghana https://t.co/UQwSWZv5aA,education,,
1573204446741405697,Ghana’s Minister of Education meets with #Adventist leaders in Accra. #WAD #Wadventist #ANN #Education #Ghana https://t.co/5IscfT5CtE,education,,
1573202184199897090,@tv3_ghana why is he telling us we have known this for a long time so if he is truly the minister of Education he should change it and stop telling us the problems in our education system..,education,,
1573196003746127872,"@BigSlothOne Agreed. Proximity to wealthy economies helps, but there’s also a case that if no-one is a manufacturing centre around you, someone has the opportunity to become that first centre in the region (Ghana, Lagos if they get electricity or perhaps Cote D’Ivoire if they up education)",education,,
1573191471355908097,"First time buying a land in Ghana? Interested as a non Ghanaian to buy and own a land/s in Ghana? Call and speak to Jacita Constructions Limited on land education to avoid any future land litigation. 
+233 597042541",education,,
1573154530103099393,@KobbyKyei_ This is sadly true . The main difference in education from Ghana and the west is the application ( critical thinking ),education,,
1573133450655195136,"This is laudable but what happens when it comes to implementation?

What happens after here ?

He is the minister in charge of Education in Ghana at the moment so it's on him to do the needful to correct things. https://t.co/6oSDQGQGpS",education,,
1573100547955363840,@TheKennethDarko Very brilliant and this must be the new discussion as often we chew pour pass and forget. The education system in Ghana teaches the child to compete right from onset so we always turn competition into conflict instead of collaboration and learning from each other to innovate.,education,,
1573100386785038337,I think free education should only be for polytechnics in Ghana.,education,,
1573098894862520320,Honored to be part of a historical Summit in Ghana with members of the Board of Governors @CalCommColleges the largest system of higher education in the nation and tap into our roots in order to better serve our African American Students! https://t.co/5csDMAvDT8,education,,
1573083254164688896,"@kkorang @NAkufoAddo @UN Same person who being a teacher in Ghana you can’t be wealthy, is talking about education and you are believing him. Sometimes I wonder if the UNGA knows what is going on at the background of the African Leaders they invite to talk during General Assembly meetings🤦🏽‍♂️",education,,
1573076750015365126,@tv3_ghana @alfred_3fm Those we think they are giving us quality education 90 percent of their kids don't skuul here so imagine. Taking our heads for granted in education,education,,
1573072190983004160,@tv3_ghana The same way people in the Education Office try to intimidate teachers through threatening,education,,
1573063190103330816,@tv3_ghana Teachers are not bn paid well to provide proper Tlms to facilitate learning..basic schools in this country lack science n ict labs ..so how does he expect the Ghanaian education to be advanced,education,,
1573061926577479694,"@tv3_ghana For God’s sake he is the education of education fr crying out loud ,wat has he do abt this since he came in power..",education,,
1573055911542898688,"Join us to improve girl-child education in Ghana through the hive ecosystem.

https://t.co/dzHna3Q9Np",education,,
1573055530423173124,"@Troy333891275 @owusu_cecilia @TheKennethDarko … should I go on? Cos there’s more, if u need details u can dm me. And now that we are at this, pls name one education policy that had been instituted in ghana since 2000.",education,,
1573043939845840900,"RT @GLabNetwork: Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/flWHHoMYOj",education,,
1573043101207257088,"I see people are focusing on her accent. 

Min for Education spoke about how our system has tamed our children. Her assertiveness is a product of the exposure she’s getting but In Ghana, we like our kids timid. https://t.co/FzYz7hPUUA",education,,
1573040684210466816,"@Drippy_Brown India 🇮🇳 is not Ghana,Indians are living in Dubai and taking education serious here,
All the big companies are headed by Indian CEO's infact the last a friend went for interview it was an Indian in the sit...
Bro check how many Indian are in UAE 🇦🇪 now..",education,,
1573025626587811840,"Ghana and Africa in general must desist from producing children who obey without questioning and rather prioritise training of assertive individuals; that's according to Education Minister, Yaw Osei Adutwum.

#3NewsGH",education,,
1573013250719223808,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children.

Tune in tonight on #News360 for more.

#3NewsGH https://t.co/4Of1p7l9sR",education,,
1573012309840101378,"Education Minister Dr Yaw Osei Adutwum says Ghana's 'chew and pour' system is hampering critical thinking and taming children. Tune in tonight on #News360 via @tv3_ghana and https://t.co/0F6LNLJUpL for more.

#3NewsGH https://t.co/iq3cutSATF",education,,
1573007134995914752,"RT GLabNetwork Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/sFAa60CyoB",education,,
1573004225373769733,"Been watching the Education Minister's speech and I can't stop but think.

When will we stop answering questions that have no significance to our career path?

You're only a shark in Ghana if you can reproduce what's in a textbook. So pardon us sir.",education,,
1573003591115317249,@dr_adutwum Hon. Permit me to congratulate for your clear articulation of the type of education Ghana needs. This is the first time I believe we have in place a leader of the sector who has a clear understanding of the right vision. Even more important is implementation.,education,,
1572998478418132995,"#NEWS / Professor Peter Twumasi, the Director General of the National Sports Authority (NSA), has announced plans to introduce incentives to promote education in the Ahafo Ano Southwest District of the Ashanti Region.

https://t.co/eXJnqzzEXk",education,,
1572995814430998530,@TheKennethDarko Yes we need a change in all aspects of our education. Sir also think about how teachers are treated. A teacher in Ghana cannot become a millionaire,education,,
1572994514125524998,"Lots of discussion on creating tangible value with machine learning in agriculture, health, education, finance, and government services at Ghana Data Science Summit 2022. #GDSS22 #IndabaXGhana22 https://t.co/xIboeoHeLC",education,,
1572990160370892800,No other countries in the world with the exception of #Ghana in courage’s people to leave their home land. No other one ☝🏽 #disgrace #digusting #GhanaMedia #media #hopeless #education https://t.co/0Kb5DjVE5s,education,,
1572988895876235265,"It's not impossible but it's highly improbable for anyone to follow his dreams in Ghana . The system will sit you down and you'll divert . Sad! I wanted to be a lawyer but the education system humbled me ... All in all , I'm now teaching and hope to be a lecturer some day!",education,,
1572983537380331522,"Which curriculum in Ghanaian schools teaches kids to be timid? The minister of Education is confusing cultural practice with curriculum and it's dangerous 
Also how many people have been transferred as punishment for speaking against ills in education sector and Ghana in general?",education,,
1572968089616109569,"@ndeme_sung This man is doing well to revolutionarise education in Ghana.
His speech alone shows he is in touch with reality &amp; seeks to make a change.
I don't know if you watched the video well.
These are a few of his inputs in bridging the gap between theory &amp; practicals &amp; build confidence. https://t.co/TAzL5X9c5p",education,,
1572967404975570950,"@I_Am_Winter Our education system is trash, you said. Yet you believe other advanced countries will be intrested in our trash graduates. Our education system needs improvement, yes. But it's no where near trash. Did you school in Ghana?",education,,
1572956282826489860,"if only the powers that be will allow him. fixing the education system is the first step of a countries progress. if the ghanaian child the thrives in europe and america is given the same opportunity &amp; learning materials here in ghana, ghana will change. https://t.co/Gxk03fYk2U",education,,
1572951621549563904,"We have tamed school children in Ghana, they can’t ask critical questions; we can’t dev with this – Adutwum @UN https://t.co/pqffF0Iuha",education,,
1572946350307942401,@Zaidibn21 @OseiNyametease @Samira_Tasha @TheKennethDarko If you think he can just wake up and change it just bcos he is the Minister for Education then you haven't been living in https://t.co/6M9GdZFyJf you think changing it is easy.He has to make public speeches like this for a while for people to be convinced before.,education,,
1572943410461384704,"@KobbyKyei_ Facts
This is what the man entrusted with power here in Ghana is saying outside Ghana.
How often does he address the Ghanaian teacher and workers of the department of education.
Celebrity leaders.",education,,
1572940807656673283,@PulseGhana Our education here in Ghana is not a problem solving one. So when people finish from the university and they don’t get jobs then they get stuck.,education,,
1572934485909422080,"Through our partner in Ghana, girls rescued from slavery on Lake Volta go on to receive care &amp; education so that they are equipped to build excellent futures. To promote girls’ access to education, Ghana will host the Global Citizens Festival on Sep 24th. 
https://t.co/rXi524xeT7",education,,
1572932458953461761,"So. What have you done as the Minister of Education in #Ghana? You make policies for the sector w/o consulting key stakeholders &amp; you expect the system to be reformed. Eh heh! This is what fora like @UN want to hear, from Ghanaian 'leaders' to dazzle them with empty talk. https://t.co/T5thIDXG43",education,,
1572929971420790784,Day 3 of Ghana Tertiary Education Commission (GTEC)'s GESI Guidance Note Writing Session: presentation of preliminary drafts of Units 4: Creating Safe Spaces in CoEs and Unit 5: GESI Advocacy. https://t.co/FVC5jefPWA,education,,
1572923892070752257,"Ms. @LornaMagara: In 1987, he(Prof.Senteza) chaired the Ghana National Education Policy Review Commission, now known as the centers or country Education Commission, which led to the White Paper recommending the implementation of universal primary education.

#MakerereAt100 https://t.co/rAESxsmx43",education,,
1572922672228749319,Stakeholders in the Ghana education system publicly expresses  great concerns but when we get to the classrooms they give us different options to teach the children. Don’t let social media fool you.,education,,
1572907511774154752,"True, would help if he was in charge of education in Ghana or something https://t.co/6LlZjMkky4",education,,
1572906804799229952,"Thursday, 22 September 2022, #news #Africa #Ghana #NewsMedia #media in #Ghana = 🗑 “PRETTY LADY” so what if she was UGLY LADY? Why aren’t they called #women #respect is gone in parts of the world 🌎 she was murdered &amp; they decided to call her “PRETTY LADY”!🤦🏾‍♀️#education #Read https://t.co/8kMPmFzlQh",education,,
1572901105675440130,This is the point! I've seen it first hand in Ghana with my own children as American students. He should add that religion should not be forced on these kids and their teaching of white Jesus in Africa is so prominent it's sickening. Colonial based education in Africa should end! https://t.co/KkmlrBcuxA,education,,
1572897947926265856,@AmeyawDebrah Hmm. And most of the bleaching creams in Ghana are either manufactured or distributed by francophone countries. Guess the public education works in Ghana as there's a decline among dark folks. It's the lighter skimmed that usually use them here I think.,education,,
1572891618742775808,"To effectively use AI to assist tackle the issues facing our nation Ghana, we must move past the hype surrounding it. There is much work to be done in many sectors, including health care, agriculture, government, education, retail, and finance, among others.@ghdatascience",education,,
1572888776317304832,@yoadutwum @emefaapawu1 I pray ur visions for Ghana education is realized in ur tenure at the ministry. God bless and strengthens you,education,,
1572880945283469314,@TheIsraelLaryea I that really the problem of our education? Go to schools in Ghana that have modern facilities and whether the children are timid. Oh can not critically think in a vacuum. Let’s focus on resourcing our basic schools.,education,,
1572862244505124864,"Deputy Chief of Party
Submit your job application for Chief of Party: Current NGO Jobs in Ghana 2022 at Care. Related to current jobs in Ghana 2022

Chief of Party

CARE Ghana seeks an education expert to serve as Chief of Party (COP)

https://t.co/3Rd880QfMy",education,,
1572858036049580032,The Government of Ghana intends to improve the quality of education in low-performing basic education schools and strengthen education sector equity and accountability in Ghana. https://t.co/9APKHI9S40,education,,
1572849430927409152,"INCLUSIVE EDUCATION FOUNDATION is a simulated student foundation from Ghana institute of Journalism. The foundation is to help the UN to effectively achieve it's goals in the Education sector.

#Embracethemwithlove
#Yourlovecanreducethedamage",education,,
1572837614729986048,"The Ashanti people are money makes in Ghana now, because of what they have in old day they don't need education but always looking for money and not blood money to but business",education,,
1572814580568690688,"@vini_ball when ur education was mainly in a ghana school 
""Leage""",education,,
1572811844632604674,"Politicians in Ghana will take their kids go outside for better education. We will stay here and strive, they will have a better education system, have a good health care enjoy the comforts of living outside. As they grow old and weary they comeback and do politics so we can make",education,,
1572777615005749248,"@GastyDeCruz @PapaKyei_sweet Your lecturer can't stand in front of many of us here,your stupid education in Ghana is what you are boosting of,he can't lecture in even high school here,dumb assholes",education,,
1572739034509877249,"🎓 First graduates earn new @ITCnews #trade diploma in Ghana: 
https://t.co/sdG4xVY1cq

“This is an important moment for ITC as it represents the first milestone achieved of a vision, that of closing the education gap in the area of international trade.” https://t.co/HfKNjdzIPZ",education,,
1572733656636198913,"@yoadutwum You have politicized our academic system in Ghana and traded once upon a time, quality education for political gains and yet have the energy to sit on wall stage and blame it on Covid? What has Covid got to do with lack of access to quality education in Ghana? Embarrassing!!",education,,
1572713225569071104,"@hamiltonawin @KobyNate If we go talk them go tell we At least there’s free education in Ghana, and nowhere in Africa has that so we should be grateful. 

We will continue to suffer in the hands of these old greedy men! And that’s on us! We voted! 🤝",education,,
1572684844521627650,"Ghana's economy expanded by 4.8% year-on-year in the second quarter of 2022, likely due to growth in the fishing, manufacturing and education services sectors. This was an improvement on the first quarter, during which economic growth came in at 3.3%. #forex #trading #stfx",education,,
1572684339355131904,"Top Of The Trends📈 in Ghana 🇬🇭

#KwameNkrumahMemorialDay

Top Stories: Ghana Reads launches ‘Educational Times’ newspaper to enhance education. - https://t.co/fQgCHb04xq 

Accra - ⛈️ 25°C

#TopAfricaTrends #Ghana #Accra #News #weather https://t.co/FfmM1UWO75",education,,
1572679478828232704,"@ERnurse86 I think a lot has also to do with upbringing. I was brought up in a home where we had hundreds of records of various genres and artistes. I grew up thinking everybody knew Sam Cooke in my small country of Ghana. Lol.

I always thank my dad for my education in recorded music.",education,,
1572668495137062914,"1/3

Truth is, the Veep has contributed greatly to Ghana's digitalization agenda. The world today is no longer moving through bushes and on donkeys or camels. Digitalization and technology is key. In economics, education, journalism, almost every facet of life and human need.",education,,
1572648582607519753,"Ghana Reads launches ‘Educational Times’ newspaper to enhance education Ghana Reads launches ‘Educational Times’ newspaper to enhance education For more than five years, Ghana Reads has demonstrated a strong interest in education. They have... https://t.co/fDl1rLmYmr",education,,
1572641394334003205,"Ms. Akua Oforiwa Darko, a multiple award-winning broadcast journalist and an advocate of women's and children’s rights raised concerns over the issue of lack of easy access to quality education and also lack of proper infrastructure in the rural communities in Ghana. 1/4 👇 https://t.co/xp5Zh28swZ",education,,
1572632816814530562,Join Activista-Ghana in the Sakasaka School to educate and sensitise Adolescents about their Reproductive health with the theme: Promoting reproductive health education of the Adolescents;The role of the school community.  @IssahakuAbdulL5 @ActionAidGhana @norsaac https://t.co/uTPOU6Wc30,education,,
1572618110196404225,Ghana is better off using education and SEZs strategically. We do not have the money to use government driven infrastructure development. An analysis of our infrastructure deficit shows it. But investment in education and SEZs that use cost complimentarity may jump start us. 1/2,education,,
1572612956134703107,Ghana🇬🇭: President Akufo-Addo addresses Transformation Education Summit in New York https://t.co/zRYovZa11n via @thegbcghana,education,,
1572600862899568646,"@VernonForGA @tomselliott @donlemon @HilaryFordwich @BarackObama @KamalaHarris Black folks didn’t sell slaves. The slaves were sold by the the colonists who held interests in respective sub-Saharan countries at the time. Before 1957, Ghana was a British colony. History is largely lacking without education on the pre-independent Africa",education,,
1572596069451825158,"@asanteyy @Quojo_M @official_mkings @KoleisaWolf @AfricaFactsZone Ghana is older than Nigeria but we not mate in anything! development, education in anything name them!!!",education,,
1572592783998832646,The Graduate Employability project team have developed a draft Social Enterprise Policy in collaboration with Social Enterprise Ghana aimed at driving  social entrepreneurship in Ghana  https://t.co/1fzd8dWhHC  #UniteToGrow   #TeamChangeSchool @Alliance4Socent  @socent_ghana https://t.co/vsOzHJdbGj,education,,
1572592310918979585,"@AllSoul1865 A documentary called Big Men that tells about some white company from Texas finding oil in Ghana. They had to get the blessing of the Ashanti king. They gave $10,000 to his education fund and a bottle of henny. They expect to make 1-6billion
https://t.co/k0hrbnundi start at 8:35",education,,
1572591400411176961,"@egbertvizeng @9janewsbuzz @mr34unity @TiCmusicGh @kelvynboymusic_ @Camidoh Black sheriff was big in Nigeria no problem, same with Sarkodie, gyakie, amarae etc but every time we get hate saying Nigerians don’t promote Ghana music.
Nigerians have done more for Ghana than they have for us both in music, education, movies etc but we get hate sometimes",education,,
1572578457904881666,"@GTV_Ghana All those we saw hosting Adult education in:
#Ewe
#Nzema
#Twi
#Dagbanli
#Ga
Etc...
I was just a kid but many names and voices still ring in my head.
A tribute documentary on your next anniversary won't be a bad idea",education,,
1572574533558898688,Let us join hands in the #girlchild #empowerment as we #educate our #girls to further in the various #stem in our #education system. #viral #highschool #trending #september  #globalcitizenfestival #rotaryinternational #rotaractghana #rotaract9102  #takeaction #Ghana  #Accra https://t.co/tWUy2EpTAu,education,,
1572573232485793794,@makersplacegh is the #Best K-12 education solutions provider in #Ghana 🇬🇭. https://t.co/z6fhuEaBWe,education,,
1572561278970650624,"Driven by growth in its fishing, manufacturing &amp; education services sectors. #Ghana, one of #Africa's largest gold &amp; cocoa producing countries sees 4.8% year-on-year growth in Q2. Pass through effects of inflation &amp; exchange rates likely to feed through in Q3 &amp; Q4 growth rates",education,,
1572560045602381825,"@EnyonamManye @WFP_Ghana @FAOGhana @jcniyomugabo @AkezaGermaine @JMukundente @femagaz Simple. Needs education &amp; dedication by those involved
1. Provide locally developed preservation equipment.
2. Better &amp; careful harvesting techniques for the produce/fruits/crops from farm to store/markets.
3. Assistance from Govt in terms of transportation to the markets/stores.",education,,
1572533848914927620,"@BongoIdeas your education is a waste of national resource if this is the way you think, slave masters were in Ghana for more than 400 years, they could not develop Ghana. Bond of 1844 lasted for 113 years before Ghana's independence but here you are vomiting rubbish in support of slavery.",education,,
1572532885642711042,"Teenage pregnancy is on the rise in our schools due to a lack of parental control, little education on the menstrual cycle and the needs of the girl child are not met especially in elementary schools in deprived communities in Ghana our research uncovers#Change is showing up https://t.co/Y4u3HJNqi2",education,,
1572532164432121856,"LIES IN GH
 1. Bail is free.

 2. One GHANA.

 3. Police is your friend.

 4. Youths are leaders of tomorrow.

 5. Education is the key to success.

 6. The court is the hope of a common man.

 7. I shall protect the public purse

 8. I won't put in inside, I will just brush it.",education,,
1572526602139095041,"Ghana’s economy grew by 4.8% in the second quarter of this year, higher than the 3.4% recorded in quarter one.

This growth rate was driven by Manufacturing (8.8%), Crops and Cocoa (4.5%), Mining (4.4%), Information and Communication (12.4%) and Education (13.2%) sub-sectors.",education,,
1572523626594959365,"How do we #leavenogirlbehind in Ghana?

We can do this by ensuring all girls have equal access to quality education and targeting financial support to girls at risk of dropping out through girls’ education strategies.

#Educationforall #Equalityforall https://t.co/mmqhJU9K0K",education,,
1572520213870170114,"Get to reading all of the problems that afflict our daughters in education and advancement in Ghana and participate in the ongoing conversation.

Download the complete GEM report from our website at https://t.co/04fb5hvEbm. #TheGEMCode https://t.co/DCoCDYlRtv",education,,
1572497715442876416,"Singer Patoranking has recounted why he couldn’t have his tertiary education in Ghana.
In a video, Patoranking spoke about how he gained admission to a university in Ghana but had to forfeit it because international students like him had to pay in dollars.
https://t.co/OAQwFM9DIn",education,,
1572496092184338432,"#Ghana's economy grew by 4.8 percent year-on-year in the second quarter of 2022, according to data from the country's statistics service which showed the growth was propelled by the fishing, #manufacturing and #education services sectors. https://t.co/VVTFtNr8SN",education,,
1572494875995639810,"In Ghana, what we need is an amendment of our constitution.
We need to strip the executive presidency of lots of vested powers.
Education, economy, security(police, military, immigration, customs) and health must be taken out of politics. Politicians must be involved in",education,,
1572493723438653441,We're excited to announce our new partnership with Early Childhood Education champion @LivelyMinds! We look forward to supporting them in their expansion in Northern Ghana. Read the full press release here: https://t.co/S6o6g4riaN https://t.co/B3vwiPzkoe,education,,
1572446354961489920,"The Earth is truly flat #africa they are trying to brainwash you. Plain and true. #uganda #education #kenya #angola #rwanda #DRC #sudan #nigeria #ghana #mali, I am a geographer and mathematician and physicist we are proving this in schools to fight against th enemy. #colonisation https://t.co/AUxlb2z0nW",education,,
1572423243382018049,Ghana Is The Second-Highest Sender of Students To US In sub-Saharan Africa | Education https://t.co/l7HSSWxG0o,education,,
1572413879749058560,"Ghana economy records 4.8% year on year growth in second quarter. 

Main drivers of the growth were fishing, manufacturing and education.

- Reuters",education,,
1572385874201149440,"In certain continents, children are taught to how to make money and deal with current level of technological inventions . Come to Ghana where children are learning A B C D and some wack poems🤦🤦🤦 STEM education is taught but we prefer drawing and labeling of mosquitoes 😂😂😂",education,,
1572382862334398466,"We believe that all children, everywhere deserve access to the tools they need to succeed in school. From Ghana and Malawi to Haiti and Honduras, our #LukeLights provide light to study at night — and a glimpse of a bright future ahead. Learn more: https://t.co/DUEIJRnyqK #Solar https://t.co/3njD7ZW2Dv",education,,
1572350942888235008,"I just too surprised that nobody is talking about the bastardisation of the educational system by this unnecessary reforms being pursued by the government. 
If this goes through, education in Ghana will be dead and gone. 
Yet these big men will send their ward to better schools.",education,,
1572348774709874690,@ObibaRichie @KafuiDey No dumb. Failed generation.  They don't teach agriculture in schools anymore??  This is not no news.  Education has Failed in ghana. Nana Addo brought free education still no one is taking advantage of it. Sorry brother.  Help ur cousin.  We have class one books to learn from.,education,,
1572326418050326529,"@johnnikk7 @TomNardozza @TraderMuir @AZmilitary1 Here u are disgracing urself my hombre😁😁😁😁😂🤣 before the idiots (colonials) came to nigeria i dont know about ghana we have system of education, law and order, trade/business, religion and so on. Go and study our history that is why they destroy everything in iraq fools.",education,,
1573326878659977218,@Krisrezy @paakowskilz In Ghana teaching and learning be solely for passing exams oo and not for impacting society. We no be serious.,education,,
1573278499875553280,"#TransformingEducation:
Strengthening engagement between schools, communities, and homes is a recommendation that has been highlighted as the blended means of enhancing teaching &amp;learning for all learners (particularly girls),👇
https://t.co/Grkw5DmpKT https://t.co/wHn2tCKo6s",education,,
1573205297648513024,"@tv3_ghana Sure cos we can not continue the old ways of teaching and learning and expect new results. My suggestion is that,  if we want to move forward as a country in turns of development, we shuld rather invest handsomely in the Tvet than free SHS. It shuld be made mor attractive than...",education,,
1573199331250806785,"Assertive Curriculum needed in Ghana; current way of teaching and learning won’t dev us – Adutwum #TV3NewDay 
 https://t.co/stR6ivlPxl",education,,
1572909787964129281,Assertive Curriculum needed in Ghana; current way of teaching and learning won’t dev us – Adutwum @UN https://t.co/8mWiYpf7xc,education,,
1571951102614212608,"Counties are teaching technology in their schools and doing research but for Ghana 🇬🇭 we’re learning C.R.S, R.M.E  and Our World Our People…. You expect your kids to be come engineers and inventors, no wonder we’ve so pastors in the country… Who created bibi nii 🤔",education,,
1574134795776700416,Does Ghana's education system really tame kids rather than make them assertive as stated by minister for education Dr. Yaw Osei Adutwum at the UN? #GHToday https://t.co/0qIq4JAJwl,education,,
1574047597362151425,"Bigmouth with big lies.
He messed up our education system and now messing up the energy sector.
All NPP know is to bring opponents down.
As we speak ghana's credit worthiness downgraded from B+ to B to CCC+ &amp; now to cc (2little c) with unbearable hardships.
Useless govt! https://t.co/iojBTjfyZb",education,,
1574041560118878210,"Ghana's 'chew and pour' system is hampering critical thinking and taming children ~~ @yoadutwum, Education Minister",education,,
1573959086009352192,"Powerful words from Ghana's Education Minister! Critical thinking, innovation, creativity &amp; collaboration should be at the forefront of our education system here in Nigeria. Outdated academic biased curriculums will not prepare our children for the world that they growing up in. https://t.co/m36mbRD1e3",education,,
1573769667986030594,@StatsGH The education system in Ghana teaches us to pass exams not to solve problems,education,,
1573565362448351232,"@LIMPOPO_SAN 😂😂😂 bro Ghana rank as one of the top 10 best African football team in sports, we have the best good education system in Africa , we are hard working, infact all west African countries are hard working we are not as weak as you guys , we have the best films and music industry",education,,
1573429825645207592,Pls stop 🛑 wasting Ghana 🇬🇭 money 💰 for dis black stars ⭐️ team and use it to better Ghana 🇬🇭 Education System..mr president ...⛔️⚠️😭😭😭😭😭😭😭😭😭😭😭🇬🇭🤦🏻,education,,
1573348980213575686,@tv3_ghana @alfred_3fm Eeeeeei nooo chacha system of education,education,,
1573348769671823360,Let us join hands in the #girlchild #empowerment to further in the various #stem in our #education system.#viral #highschool #trending #september  #globalcitizenfestival #rotaryinternational #rotaractghana #rotaract9102 #takeaction #Ghana  #Accra @GlblCtzn  @GlblCtznAfrica https://t.co/ROczev8EIm,education,,
1573269792043446274,"#WatchThis: ""We have tamed the Children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum criticises the educational system in Ghana and Africa as a whole. https://t.co/U7xe4sAXlb",education,,
1573247419629846530,"@tv3_ghana He is without a doubt the worst education minister Ghana has ever had just like his boss Nana Addo.

The current education system is the worst and poorest ever seen in the history of the country.

He should shut up",education,,
1573238445044023296,"""We have tamed the children"" - Ghana's Education Minister, Hon. Yaw Osei Adutwum speaking on the education system in Ghana and Africa. https://t.co/WGxiGP4Pbe",education,,
1573225725381038083,"@GHOneTV We need a total educational reform in Ghana. The workforce industry the Ghana education system is feeding is full and there is overflowing which is leading to unemployment. 

Change the format of project or thesis structure etc…",education,,
1573223378911100928,@elonmusk Please @elonmusk we need Starlink here in ghana. We need it for our education system.,education,,
1573208758159048709,Ghana Education System Doesn’t Produce Generational Thinkers. Our Leaders Keep Saying We Have Good Educational Systems But Their Kids Are Schooling Aboard.,education,,
1573202184199897090,@tv3_ghana why is he telling us we have known this for a long time so if he is truly the minister of Education he should change it and stop telling us the problems in our education system..,education,,
1573199198757031939,@theghana_report Ghana education system de3,education,,
