tweet_id,tweet_text,sector,sentiment_score,neg_pos
1573417569402638336,"Nuestra última publicación sobre adhesión a un patrón de dieta paleolítica y riesgo de cáncer de mama

Associations of the Paleolithic Diet Pattern Scores and the Risk of Breast Cancer among Adults: A Case–Control Study

https://t.co/IV5YIxBqkz https://t.co/HR0hlJrBln",food,,
1573407094489120768,"@TheNutrivore Respectfully, what you call quackery can also be traced back to real people experiencing real benefits when following a specific dietary pattern. I don’t deny what the science says or that it has value, but none of that matters to someone if their diet works for them.",food,,
1573311897989947393,"@fleurdicker69 personally, i do daily exercise for about 1 - 2 hrs a day (morning) and intermittent fasting (also abt fasting, it doesn’t specify which foods you should eat but rather when you should eat them so it's not really a diet? more like an eating pattern).",food,,
1573302855653629952,Colorful Agriculture Watercolor Aubergine Pattern Green Bright Cartoon Cooking Diet Bathroom Shower Curtain 66×72 inch https://t.co/cCeKFjO7VN,food,,
1573236975242719232,"@Kaisarion666 @anarchoboognish Yes, that's a definitive part of the western pattern diet pretty much independent of weight. That's also a thoroughly global trend, now.",food,,
1573069643199447040,"@GodsLoveFamous I fainted last night. Ambulance was called. I was OK in the end, but just passed out. Pretty sure it was related to a recent injury in which I was overwhelmed with fear and pain...How about you? What's changed in your diet, sleep pattern? Are you good now?",food,,
1573059746122584065,"@scriblerian Track your diet, sleep, etc and see if there's a pattern?",food,,
1573051389919793152,"Best diet for middle aged men wanting to get in shape 

-Whole Foods, high protein 

Best diet for women in wanting to lose fat 

-Whole Foods, high protein 

Best diet for “busy entrepreneurs” wanting to get fit 

-Whole Foods, high protein 

—notice a pattern?",food,,
1572975460627222529,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/T6M8DfysbD",food,,
1572936517454123008,"@thareaalthing However the taste of squirt varies a lot &amp; I haven't been able to identify a pattern. The flavor ranges from pleasantly mild and neutral to unpleasantly bitter and acidic. I need to track diet more closely, but I wouldn't be surprised if squirt contains at least some urine. (2/2)",food,,
1572624466718375937,"Dr. Christopher Patterson describes a pattern of increased prevalence of dementia in women, and considers why -and what modifiable risk factors we should focus on. Answer: diet, exercise, cognitive training, and monitoring have greatest potential for those at greatest risk. https://t.co/Ghp4ZvnFEV",food,,
1572497198608252930,#RT @GaiaPluto: RT @DDCrochetDesign: Excited to share this item from my #etsy shop: Crochet Cake Selection 5 Cakes to Make PDF Pattern #pastries #sewing #crochet #crochetpattern #crochetcake #cakes #earlybiz #cakecakecake #diet #shopwindow #fun #teddybea… https://t.co/vTn8oFhVfO,food,,
1572479231137034240,"The Big 3 of Dieting:

1. Make your own meals from real food
2. Stop snacking
3. Don't drink calories

Every diet on earth (that works) follows this simple pattern.

IF you're confused by conflicting information, always start here.",food,,
1572467992159715328,Excited to share this item from my #etsy shop: Crochet Cake Selection 5 Cakes to Make PDF Pattern #pastries #sewing #crochet #crochetpattern #crochetcake #cakes #earlybiz #cakecakecake #diet #shopwindow #fun #teddybear #wip #yarncakes #yarncake #teaparty https://t.co/keDLdEeI1h https://t.co/tqYmwsGP9O,food,,
1572352666805870593,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/3WhGlTNI20",food,,
1572329260949377025,"The Big 3 of Dieting:

1. Make your own meals from real food
2. Stop snacking
3. Don't drink calories

Every diet on earth (that works) follows this simple pattern.

IF you're confused by conflicting information, always start here.",food,,
1572249212875689984,"@KellyKatharin I pay key attention to my diet,my job is very active n any issues my primary care physician pops in, period still irregular bt I can live with tht. Male pattern hair growth, thts nt the end of the world. I've been getting recommendations 4 gynecologist so will explore eventually",food,,
1572168943309053952,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Click👉https://t.co/img7D90AWd learn more.  https://t.co/uSQA7rHlQi via @pinterest",food,,
1572165474418565120,"@CozminoNtsomi General confusion, anger issues, diet pattern may be affected. Irritation.. phela those hormones awekho so zyakhala.",food,,
1572151383104552960,"Edwards had set this pattern when he was twenty-one years old when he wrote in his diary, “By a sparingness in diet, but the Rurals to restore and perpetuate that old governmental power bequeathed to them by the empire.",food,,
1572133776163229696,"Living life with and beyond bowel cancer can be tough. 💛

Shifting your focus can be incredibly beneficial. Some things to focus on are:

- Sleep pattern
- Diet
- Emotional and physical wellbeing

#BowelCancer #BowelCancerAwareness https://t.co/PUtO47aAsj",food,,
1572119053715529728,"@ElieJarrougeMD 16hrs without eating anything is not an uphill task, it shouldn't be even called as fasting. Real fasting starts when you feel that emptiness in the pit of stomach which usually begins after 18-20hrs.

16hrs can be easily practiced by almost 95% people with any diet pattern.",food,,
1572090593890672641,"@RebelByThought hydrate with juices and water ,no any heavy diet rest ,if platelets on lower side then avoid biting and chewable diet rare risk gum bleeding SLEEP as per pattern less hard work ,studies tells repeat Platelets 24Hrs some cases 8Hrsly",food,,
1572078346225143808,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Click👉https://t.co/A8mqvpI9hZ and learn more. https://t.co/qb0tGoDszh via @pinterest",food,,
1572067488854319104,"The ketogenic diet is less about being restrictive and more about following a breadcrumb path to a high-fat, low-carb food pattern that really works.
#Keto #AtticEsoterica #Printable #LowCarb #KetoMealPlanner #FoodList #KetoFoodList 

https://t.co/PhgPqN9APX",food,,
1572058056153829376,Male pattern baldness and diet pepsi got my dick sucked😓😓🥵😩🙄🙄 thank God I was getting backed up😇😇😴😴😴,food,,
1572017948239097856,"Okinawa Flat Belly Tonic is an effective powdered weight loss supplement. As it is a 100% natural formulation, it produces results without having to change your lifestyle or diet pattern. Find out more by clicking👉https://t.co/A8mqvpI9hZ  https://t.co/1kCHUZTQ6a via @pinterest",food,,
1571923155371044865,"@1813Doncarlo But then we'd only know who they were based on their flag, hat, news source, voting pattern, language, triggers, conspiracies, support of supremacy, policy positions, diet, football boycott, &amp; thoughts on lives that matter...",food,,
1571877650708176898,"@jolowcarb According to Benjamin Bikman, PhD, high fat, low carb diet will reverse Pattern B. Also, he states that statins promote insulin resistance &amp; Pattern B - not Pattern A. These conclusions are referenced. Why would ""my MD want me to take it"" is the puzzling question. https://t.co/KBEJvP4nXk",food,,
1571861679629107200,The Mediterranean diet has been shown time and again to lower heart attack and stroke risks. But it's not about eating specific amounts of particular foods. It's a pattern of healthy eating that includes 👇 https://t.co/oltTzeRppI,food,,
1571734503835705346,"After #gallbladdersurgery, many patients have one common fear. They often think about how active they can be after their gallbladder is removed. The second most common doubt is the diet pattern they need to follow after #gallbladderremovalsurgery 

https://t.co/ZT71gcnFW9",food,,
1571648733359804418,"Pattern, who a physician who prescribes my diet, and so he had
An empire there isn't ے⁦نون⁩- . The only loss    ك̷و̷د̶⁩ ⁦̸خ̷ص̸م̴⁩  .   is the best part https://t.co/YgDSXFbWzh",food,,
1571617118478802945,"It can be difficult to stick to a healthy diet for more than a few weeks or months. Here are 11 ways to make a new, nutritious eating pattern work for you in the long run. via :  https://t.co/sBPm51ws2T  via: https://t.co/sBPm51ws2T https://t.co/iyKBnAtIPx",food,,
1571519341363089413,@LonjevityFoods Thanks for sharing your blog post. I was on a high MACS diet prior to transitioning to a hypercarnivore dietary pattern. My digestion is better now than on MACs. 🤷‍♂️Would you expect that the 12g of lysine I consume a day be enough to produce a therapeutic amount of butyrate?,food,,
1571499933571911681,"Here is an overview of a Mediterranean eating pattern, how to create a healthy Mediterranean plate using the Diabetes Plate Method and Mediterranean recipes you can try.   https://t.co/JOt9dVMqeD",food,,
1574009667805622272,"Eirin: you need to eat healthy

Reisen: no

Eirin: the last patient who didn't change their diet after i suggested it died

Reisen: oh my goodness

Eirin: in a plane crash

Reisen: that sounds unrelated

Eirin: i'm the one that crashed it. do not disobey me.",food,,
1574008344238497796,"@Obywinni Mind yourself this afternoon, I don't want to change my diet.",food,,
1574003187945816064,@Mangan150 This is always my argument to someone who is reluctant to believe a change in diet and exercise will help with their condition. They're willing to take drugs with known side effects or even surgery before trying something that clearly will do them no harm.,food,,
1574002556577075200,I should change my diet. Ive been eat noodles too many time. https://t.co/CDqmXGkal6,food,,
1574002207887966209,"@MacFarlaneNews Uh, he can use Kroger like everyone else and if he’s eating that much meat he might consider a change in diet.",food,,
1573999525630562304,@elliexnz @TheFitistan Change your diet then,food,,
1573996187643944962,"@masthahh1 We have them messing about with GMOs for crops and altering meat.

Charles's Terra Carta and his plans to muzzle cows - preventing them from eating grass - under the guise of 'climate change.'

If cows are not eating a natural grass diet, any meat we eat will be affected too.",food,,
1573995769987842049,"It's OK to go to the gym, following a diet and changing your whole routine if you're worried about your health or similar.
What is not OK is to change yourself only to be accepted by people. They must accept you as you are, if not, you don't belong there.",food,,
1573995362565558272,https://t.co/1ou2wLEyxk,food,,
1573994573977747457,@InACloudlessSky @roshnipasupula @aetherial3 @danceswithfat It's extremely common for someone not to change how they diet &amp; exercise but gain or lose weight because a new medication or illness has affected one of the parts of the process. Quoting Thermodynamics when referring to biological processes is an over simplification,food,,
1573992888718991365,@RnaSphere @VictorOssa2 After those video I am ready to change my diet for insect protein production.,food,,
1573992472514109440,@Gugu_lxthu Change your diet and be patient,food,,
1573990806955900928,"Self-care by managing your weight. 
Fast, faddy approaches to weight loss easily backfire and rarely maintain a healthy weight in the long-term.
Make small sustainable changes that become part of your new lifestyle rather than a short-term diet or insignificant habit change. https://t.co/xv28DQAJpr",food,,
1573989757172027394,@JJTHEGYMRAT Aw shit look out. What did you change diet wise for the lean bulk?,food,,
1573988706792382468,"Fitness isn't complicated. Just show up every day to the gym. 

You don't even need to change your diet at first. 

Get you some muscle first and then decide how you wanna diet.",food,,
1573983670544867330,"We’re proud to share the launch of a free-access e-learning course on sustainable diet, co-created with our partner UNITAR and UN Climate Change https://t.co/o0eqmI8qu6",food,,
1573982536539295744,"We’re proud to share the launch of a free-access e-learning course on sustainable diet, co-created with our partner UNITAR and UN Climate Change https://t.co/UVKCPuroaL",food,,
1573982164957466624,"@cinnamius (5) easily still something that can be an ED’d meal/thing, and you’re still SO valid within your ed and that had not and will never change depending on your weight, how much or how ‘unhealthy’ (which is complete bs but diet culture is inaccurate n stupid so) it is, you will",food,,
1573981861604229122,You must change your lifestyle – Weight loss success key #1 #Health #WeightLoss #Diet #LoseWeight #Fitness https://t.co/7efNsHVTNf,food,,
1573981214704369665,@TalkTV @TiceRichard Your previous caller is silly! I live in the NW &amp; I think it’s the best budget since 1986; he is reared on a diet of socialism and should change his diet soon.,food,,
1573980272281804802,"@ScepticalDoctor Almost no change at all; 10% in either direction, tops.

Cholesterol lowering drugs take longer than 30 days to make an impact. Diet solutions are guided at six months or longer.",food,,
1573979628598861825,"@danceswithfat Not fat anymore, but when I was, yes.

I was much more active back then than now (I am currently not active at all). Although a change in diet did affect me losing weight, the types of food I ate back then were closer to what I was recommended to eat than what I eat now.",food,,
1573978343736762369,"@danceswithfat I made a massive lifestyle change. Went from no exercise to 5hrs w a personal trainer a week and diet changes. When I didn’t lose weight, the doctor told me to work harder.
Turns out another doctor found hormonal imbalance.",food,,
1573977449649537025,"@SilentEloquens @narcissistvibes Processed fried food, less hydration. Also the weather is bad for now. Change your diet, workout and scrub twice a week. x",food,,
1573975973908955136,"@Boujee_Bottle But, many people with chronic pain experience this, I know. What my doctor does do, however, is treat symptoms of, for example, high blood pressure. And, now that mine is lowering b/c of my change in diet. He doesn't seem particularly pleased.",food,,
1573975848398602241,"Wild Boar is a good flavour change for your #dogs diet 🐶

Our 100% Meat #WildBoar Bars can be fed at any time as a #treat or snack
and are suitable for #puppies from 12 weeks 🐶

Here is the link - https://t.co/E10nGf7G0v

#btpossey https://t.co/k9J6TpQYfO",food,,
1573973343405051904,@ClownWorld_ i recommend  she need to change diet and go for gym !!,food,,
1573965597527810048,"@Ritchie14035531 @FitFounder @mrmarkdolan Exactly, I wasn't happy about my weight gain several years ago and started running. Lost 40lbs in 3 months and didn't change my diet.",food,,
1573964044754616320,"@MontagueTerrie Her body is highly acidic/toxic. She needs to change her diet to an alkaline diet (fruit/raw whole foods) to reduce the inflammation and allow body to clean house. No food, drugs,herbs,product detoxes the body. Only the body can clean itself once we give it the vitality to do so.",food,,
1573962432682360832,"The Lose Your Belly Diet: Change Your Gut, Change Your Life [GHFL3BK]

https://t.co/jxofIq8VXZ",food,,
1573961965130612736,"The Raw Cure: Healing Beyond Medicine: How self-empowerment, a raw vegan diet, and change of lifestyle can free us from sickn [NY0EDV8]

https://t.co/utfFwQ7qq5",food,,
1573961160042455041,"@FeedMultiverse @Oceanvybe @MetroOpinion @daynamcalpine_ I have also tried everything...and I'm still exhausted...after almost 3 decades. These articles are so pretentious. It screams ""You can change your entire life with diet and exercise!"" No ma'am...biology doesn't work the same for everyone. Kindly take a seat. 
-Insomnia sufferer",food,,
1573959229207191553,@anita1956 @danceswithfat I have been known to respond to the “How much do you weigh?” Question with “F-A-T”. Recently lost 20 pounds and do feel better. All change in diet.,food,,
1573955053270056961,"@monachus_eth The change is quick, which leads to some people who struggle to accept that a plant based diet is completely normal. Hope the food was tasty 🤤💚🥗",food,,
1573953602778980353,@danceswithfat My GP asked what my activity level was &amp; asked about eating habits BEFORE suggesting changing things up to see if it altered my blood results. I told her it was genetic but was willing to exercise &amp; change my diet. Lost 30lbs blood work stayed the same. 🥺🤦‍♀️🤣,food,,
1573952370366636034,"@MontagueTerrie Time to change diet- @drdenwalker is good at giving advice on arthritis etc&amp;suggested Magnesium (I think) the other day (it'll be on his recent tweets).
My Nan also used to take Cod Liver Oil and wear a copper bracelet-no idea if actually works but she swore by it 🤷‍♀️",food,,
1573951261812178946,"Switching back to a mostly-meat diet, the change in toilet needs has caught me by surprise again!

I always remember ""The John Wayne Colon Myth"" from my vegan days - that, on his death, there were POUNDS of undigested meat inside him
Turns out that was a ridiculous lie though...",food,,
1573947819228110850,"@KimDotcom the change should be in your diet, you fat fuck, can’t wait till you get deported from NZ, it’s happening",food,,
1573947609554862080,"@KimDotcom ""Daily"".

Kim Clowncom.

🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡

Bro change your DAILY diet instead",food,,
1573947516898476034,"@sanomarion @oboy_jay Not quiet. The carnivores are carnivores. They can't change their diet. We are omnivores so we have the luxury of choice. But then eating meat isn't inherently bad, so I have nothing against it.",food,,
1573945488386433024,Book recommendation on how the change of our information diet made age irrelevant?,food,,
1573945386695536641,"You go to a running coach and ask them to make you an elite one, they will ask you to change exercise, diet, sleep pattern, resting time so much that you might need to quit your job.

Even after that you need proper genetics and might have trained a decade late",food,,
1573945333197180930,"""I have received many such letters in which people have written how they have made millets a part of their daily diet. Some people have also referred to traditional dishes made from millets. These are signs of a big change.""

- PM @narendramodi in #MannKiBaat #Millets #Rajasthan https://t.co/lym2CeqxKg",food,,
1573945275038978048,"@Vox_Dog @abcnews @AdamBandt biggest red flag for me is that scientists/others questioning climate change are cancelled/censored, not disproved. Same playbook used to force low fat diet (leading to obesity pandemic) and covid ""vaccines"" on populations.",food,,
1573942404838985728,"@Veritatem2021 @LofayPeter Change to a plant based diet, you first Denis. Don't tell me what to eat.",food,,
1573942053448417280,"I’ve been running 5km daily for the past 3 weeks. Instead of losing some weight, I’ve gained 2kg. Now I must really change my diet. Clearly the problem is now in the kitchen. I must be serious about my #90dayswithoutsugar",food,,
1573941629215543296,Can diet change the course of cancer? - Chemical &amp;amp; Engineering News https://t.co/caZ1dktnTB,food,,
1573941509665456128,"""I have received many such letters in which people have written how they have made millets a part of their daily diet. Some people have also referred to traditional dishes made from millets. These are signs of a big change.""

- PM @narendramodi in #MannKiBaat.",food,,
1573941253665955841,"@omwambaKE LET'S say women or relationships makes SOME Men weak/soft/punny. 

You stop being Wise. 
You may stop going to the gym. 
You change your diet.",food,,
1573939064541220866,"Dieting works. If you eat less you lose more calories. You can't change facts just because...

Diet and Exercise works. https://t.co/wyAEuNIsZT",food,,
1573938352256159744,"We’re proud to share the launch of a free-access e-learning course on sustainable diet, co-created with our partner UNITAR and UN Climate Change https://t.co/YJVoD64ijv",food,,
1573932259060715522,"@ana_may @moblin_gode @KriegerDavid_ But how do you know when exactly that week is?

Some women are blessed with a very stable cycle, many are not. Things such as exercise, stress, illness or sudden changes in diet can change their ovulation window. This affects teenagers (the least likely to want babies) the most.",food,,
1573927155410640896,"Bringing his hand up he gently rubbed the back of his neck, his foot kicking at a rock. 

     “ Having to y’know, change my whole damn diet isn’t the funnest. . “ https://t.co/hxmlsbDKFu",food,,
1573926079659581441,"If you’re looking to lose fat you need to change your focus from what the best diet is, to which one can you follow for a sufficient time period.",food,,
1573925160800985088,So far I have been working on my health. I need to change my diet next. That will be a rough one.,food,,
1573916238828343296,"I have received many such letters in which people have written how they have made millets a part of their daily diet. Some people have also referred to traditional dishes made from millets. These are signs of a big change.""

- PM @narendramodi in #MannKiBaat.",food,,
1573915200301981698,"Lowering your sodium intake can be highly beneficial to your body. Help your low sodium diet with SIFR - Sodium free water. Order today and change your lifestyle. 

#RomanaWater #BalancedDrinkingWater #BottledWater #UAE https://t.co/NnTyuB4Qh1",food,,
1573915108685672448,"""I have received many such letters in which people have written how they have made millets a part of their daily diet. Some people have also referred to traditional dishes made from millets. These are signs of a big change.""

- PM @narendramodi in #MannKiBaat.",food,,
1573913248818077696,"Bonus points, my Wife was told to do exactly that, without any examination...when she'd come into the doctor with *cancer*...The 'doctor' just listened to the symptoms, and told her to change her diet and exercise more... https://t.co/Bk4SnqB2SU",food,,
1573911671843733504,"@MetastaticM 💯%. 

1934 a Nobel prize was awarded to a Dr who established a body PH of 7.2 will prevent cancer and if stage 1 or 2 a PH of 7.4 will reverse it

A simple change in diet to achieve these PH levels will destroy a Multi-Billion big Phara",food,,
1573909476683706368,@leeoconner @danceswithfat Yes! I pulled up my tracker app and asked him for suggestions on what to change last time. His face was hilarious when he realized how boring and carefully balanced my diet is. 😂,food,,
1573906895261372418,"We’re proud to share the launch of a free-access e-learning course on sustainable diet, co-created with our partner UNITAR and UN Climate Change https://t.co/vPrTCiawZ3",food,,
1573906209291530240,"@BackOurBlue @drpepper I am a Dr. Pepper lover. I couldn't quit it ,but I did change to diet. I dropped weight once I dropped the sugar. The average soda has 12-16 teaspoons of sugar in it.",food,,
1573905803895095301,@Nt17Teddy @YekoyadaUG @FcKampala @MulongoSports1 @MosesMagogo Happy to see women interested in football👏👏👏👏👏but work on the weight and change diet in that u dont kill a career🤝,food,,
1573902397621129216,"I believe Chess has bad anxiety and maybe fasting or diet change will help. I hope he gets a professional opinion to sort that out, he is very talented",food,,
1573896578149937152,"No change in diet:
Power Shape has an optimal balance of proteins, fats and carbohydrates.

No sport:
Power Shape works regardless of your lifestyle; it breaks down fat stores even at rest. 

Click to buy : https://t.co/d5TNqCLlxy

#Power #Weightloss #Diet #Bodyshap https://t.co/gg7GuZQyaK",food,,
1573896340245041159,@Vada_Fly Honestly this would do so much. It’s clear he has acid reflux and the anxiety makes it worse. If he did change his diet he’d be good,food,,
1573895857912844288,"@lapynneart You just low on sugars, It because you go through the Carb free diet rn, Lapy.
Usually it take around a month for body to change energy source from carb to fat, so hang in there Lapy!!!!",food,,
1573891125206663168,I need to figure out a long-term plan to break into the candy industry because I seriously think a candy start-up that only makes cheap diet candy could change the world  #KANYE2024,food,,
1573889525142753281,"@ShyBoi4You Yeh ofc but we have good metabolism, u wouldn't have to change ur diet too much. My entire family is just a bunch of athletes and we're all about sweets lol. If ur just losing weight like I think, u really don't need to change ur diet too much",food,,
1573887130165714944,"@thewhiteinsight @ANKitchell @peebsnjay @PickleMamaa Because it doesn't change the 'what is.'
If we see 2 people racing &amp; one finishes first, we don't question who was faster. We can question why that is (diet, training, height, etc) &amp; we can identify the why.  But, the 'what is' determines how a person would perform in AP classes.",food,,
1573885895979171840,"You probably wouldn’t need those drugs much if at all if you just change your diet and start eating better

God’s word even says it’s not those who are well who need a doctor, but those who are sick

Real health care is healthy eating

Sick care is all those poison drugs https://t.co/hgIARQdWS0 https://t.co/YS5brkJ731",food,,
1573885401739075584,@criticalurban Maybe he needs to change his diet?,food,,
1573883545436790784,@RepMarkPocan @GOPLeader Sure: SS will be insolvent by 2027.Why? Profligate spending by @JoeBiden frittering away a trillion dollars on COVID relief as a cover to funnel money for Queso Cortez @AOC  and her climate change GND Donkeyshit. Democrats need to go on an austerity diet,food,,
